0,-1,10
0,0,3
0,-2,7
0,1,3
0,-3,7
0,2,8
0,-4,11
0,3,5
0,4,5
-1,4,1
-1,3,5
1,-4,11
-1,2,3
1,-3,7
-1,1,3
1,-2,2
-1,0,10
1,-1,3
-1,-1,4
1,0,8
-1,-2,7
1,1,8
-1,-3,11
1,2,5
1,3,9
-2,4,1
-2,3,5
2,-4,11
-2,2,10
2,-3,7
-2,1,10
2,-2,2
-2,0,10
2,-1,8
-2,-1,4
2,0,9
-2,-2,4
2,1,9
2,2,9
-3,4,1
-3,3,1
3,-4,11
-3,2,1
3,-3,2
-3,1,6
3,-2,8
-3,0,13
3,-1,12
-3,-1,4
3,0,9
3,1,12
-4,4,6
-4,3,6
4,-4,2
-4,2,6
4,-3,2
-4,1,6
4,-2,12
-4,0,4
4,-1,12
4,0,12
