0,-1,5
0,0,6
0,-2,2
0,1,6
0,-3,2
0,2,6
0,-4,11
0,3,6
0,4,9
-1,4,8
-1,3,8
1,-4,11
-1,2,8
1,-3,10
-1,1,5
1,-2,2
-1,0,5
1,-1,2
-1,-1,4
1,0,6
-1,-2,2
1,1,9
-1,-3,11
1,2,9
1,3,9
-2,4,12
-2,3,12
2,-4,11
-2,2,8
2,-3,10
-2,1,8
2,-2,10
-2,0,5
2,-1,10
-2,-1,4
2,0,1
-2,-2,4
2,1,9
2,2,7
-3,4,12
-3,3,3
3,-4,11
-3,2,3
3,-3,10
-3,1,3
3,-2,13
-3,0,5
3,-1,1
-3,-1,4
3,0,7
3,1,7
-4,4,12
-4,3,12
4,-4,1
-4,2,3
4,-3,1
-4,1,3
4,-2,1
-4,0,4
4,-1,7
4,0,7
