0,-1,8
0,0,3
0,-2,9
0,1,10
0,-3,9
0,2,10
0,-4,12
0,3,10
0,4,4
-1,4,4
-1,3,4
1,-4,12
-1,2,4
1,-3,9
-1,1,13
1,-2,8
-1,0,3
1,-1,3
-1,-1,8
1,0,3
-1,-2,12
1,1,10
-1,-3,12
1,2,6
1,3,6
-2,4,4
-2,3,7
2,-4,9
-2,2,7
2,-3,5
-2,1,2
2,-2,8
-2,0,2
2,-1,3
-2,-1,8
2,0,10
-2,-2,12
2,1,1
2,2,6
-3,4,11
-3,3,7
3,-4,9
-3,2,7
3,-3,5
-3,1,7
3,-2,5
-3,0,2
3,-1,5
-3,-1,2
3,0,1
3,1,6
-4,4,11
-4,3,11
4,-4,5
-4,2,11
4,-3,1
-4,1,11
4,-2,1
-4,0,2
4,-1,1
4,0,6
