0,-1,10
0,0,10
0,-2,10
0,1,7
0,-3,4
0,2,11
0,-4,4
0,3,8
0,4,9
-1,4,13
-1,3,8
1,-4,6
-1,2,11
1,-3,4
-1,1,11
1,-2,10
-1,0,11
1,-1,7
-1,-1,11
1,0,7
-1,-2,5
1,1,9
-1,-3,4
1,2,9
1,3,9
-2,4,8
-2,3,12
2,-4,6
-2,2,12
2,-3,10
-2,1,5
2,-2,7
-2,0,5
2,-1,7
-2,-1,5
2,0,2
-2,-2,4
2,1,9
2,2,1
-3,4,8
-3,3,12
3,-4,6
-3,2,3
3,-3,6
-3,1,3
3,-2,2
-3,0,3
3,-1,2
-3,-1,5
3,0,2
3,1,1
-4,4,8
-4,3,12
4,-4,6
-4,2,12
4,-3,2
-4,1,3
4,-2,1
-4,0,3
4,-1,1
4,0,1
