0,-1,5
0,0,7
0,-2,2
0,1,7
0,-3,2
0,2,12
0,-4,1
0,3,6
0,4,6
-1,4,12
-1,3,12
1,-4,1
-1,2,7
1,-3,9
-1,1,7
1,-2,9
-1,0,3
1,-1,5
-1,-1,10
1,0,5
-1,-2,2
1,1,8
-1,-3,1
1,2,12
1,3,6
-2,4,12
-2,3,7
2,-4,1
-2,2,3
2,-3,9
-2,1,3
2,-2,5
-2,0,10
2,-1,8
-2,-1,2
2,0,8
-2,-2,1
2,1,4
2,2,6
-3,4,11
-3,3,3
3,-4,9
-3,2,3
3,-3,5
-3,1,10
3,-2,8
-3,0,10
3,-1,13
-3,-1,2
3,0,4
3,1,6
-4,4,11
-4,3,11
4,-4,9
-4,2,11
4,-3,8
-4,1,11
4,-2,4
-4,0,10
4,-1,4
4,0,4
