0,-1,5
0,0,13
0,-2,3
0,1,8
0,-3,7
0,2,10
0,-4,7
0,3,11
0,4,1
-1,4,1
-1,3,11
1,-4,7
-1,2,11
1,-3,3
-1,1,11
1,-2,3
-1,0,11
1,-1,5
-1,-1,5
1,0,5
-1,-2,3
1,1,8
-1,-3,7
1,2,10
1,3,10
-2,4,1
-2,3,1
2,-4,7
-2,2,1
2,-3,3
-2,1,2
2,-2,5
-2,0,12
2,-1,9
-2,-1,12
2,0,4
-2,-2,12
2,1,8
2,2,10
-3,4,2
-3,3,2
3,-4,9
-3,2,2
3,-3,9
-3,1,12
3,-2,9
-3,0,6
3,-1,4
-3,-1,12
3,0,8
3,1,10
-4,4,2
-4,3,6
4,-4,9
-4,2,6
4,-3,4
-4,1,6
4,-2,4
-4,0,6
4,-1,4
4,0,8
