0,-1,5
0,0,10
0,-2,7
0,1,10
0,-3,7
0,2,10
0,-4,11
0,3,13
0,4,9
-1,4,8
-1,3,8
1,-4,11
-1,2,8
1,-3,7
-1,1,5
1,-2,6
-1,0,5
1,-1,6
-1,-1,4
1,0,10
-1,-2,7
1,1,9
-1,-3,11
1,2,9
1,3,9
-2,4,12
-2,3,12
2,-4,11
-2,2,8
2,-3,7
-2,1,8
2,-2,6
-2,0,5
2,-1,10
-2,-1,4
2,0,2
-2,-2,4
2,1,9
2,2,1
-3,4,12
-3,3,3
3,-4,11
-3,2,3
3,-3,6
-3,1,3
3,-2,2
-3,0,5
3,-1,2
-3,-1,4
3,0,2
3,1,1
-4,4,12
-4,3,12
4,-4,6
-4,2,3
4,-3,2
-4,1,3
4,-2,1
-4,0,4
4,-1,1
4,0,1
