0,-1,6
0,0,6
0,-2,2
0,1,12
0,-3,2
0,2,10
0,-4,1
0,3,7
0,4,7
-1,4,7
-1,3,7
1,-4,1
-1,2,7
1,-3,9
-1,1,12
1,-2,9
-1,0,12
1,-1,6
-1,-1,5
1,0,12
-1,-2,2
1,1,12
-1,-3,1
1,2,10
1,3,10
-2,4,8
-2,3,8
2,-4,1
-2,2,8
2,-3,9
-2,1,5
2,-2,6
-2,0,5
2,-1,3
-2,-1,2
2,0,3
-2,-2,1
2,1,4
2,2,10
-3,4,11
-3,3,13
3,-4,9
-3,2,8
3,-3,6
-3,1,8
3,-2,3
-3,0,5
3,-1,3
-3,-1,2
3,0,4
3,1,10
-4,4,11
-4,3,11
4,-4,9
-4,2,11
4,-3,3
-4,1,11
4,-2,4
-4,0,5
4,-1,4
4,0,4
